subject,italian,menu_date,veggie_label,response
108,FALSE,7,organic-sustainable,1
108,FALSE,10,standard,0
108,FALSE,12,sustainable,0
108,FALSE,17,organic-sustainable,0
108,FALSE,22,standard,0
108,FALSE,23,organic-sustainable,1
108,FALSE,27,organic,1
108,FALSE,30,organic-sustainable,0
390,FALSE,5,standard,1
390,FALSE,8,organic,1
390,FALSE,14,organic,1
390,FALSE,21,standard,0
390,FALSE,30,organic-sustainable,1
329,TRUE,12,sustainable,0
329,TRUE,13,organic-sustainable,0
329,TRUE,15,standard,0
329,TRUE,16,organic,0
109,TRUE,1,standard,1
109,TRUE,2,organic,1
109,TRUE,4,organic-sustainable,0
109,TRUE,7,organic-sustainable,1
109,TRUE,12,sustainable,1
109,TRUE,23,organic-sustainable,0
109,TRUE,26,standard,0
109,TRUE,27,organic,1
110,FALSE,2,organic,0
110,FALSE,4,organic-sustainable,0
110,FALSE,9,sustainable,0
110,FALSE,11,standard,0
110,FALSE,14,standard,0
110,FALSE,26,standard,0
406,FALSE,4,organic-sustainable,1
406,FALSE,5,standard,0
406,FALSE,7,organic-sustainable,1
406,FALSE,8,organic,0
406,FALSE,9,sustainable,1
406,FALSE,10,standard,1
406,FALSE,11,standard,0
406,FALSE,12,sustainable,0
406,FALSE,13,organic-sustainable,0
406,FALSE,16,organic,1
406,FALSE,17,organic-sustainable,1
406,FALSE,18,sustainable,0
406,FALSE,19,organic,0
406,FALSE,22,standard,0
406,FALSE,23,organic-sustainable,0
406,FALSE,24,sustainable,0
406,FALSE,25,standard,1
406,FALSE,26,standard,0
406,FALSE,27,organic,0
406,FALSE,30,organic-sustainable,1
330,TRUE,15,standard,1
330,TRUE,16,organic,1
330,TRUE,20,organic-sustainable,1
330,TRUE,26,standard,1
111,FALSE,2,organic,0
111,FALSE,4,organic-sustainable,0
111,FALSE,7,organic-sustainable,0
111,FALSE,17,organic-sustainable,0
111,FALSE,23,organic-sustainable,0
111,FALSE,26,standard,0
111,FALSE,27,organic,0
111,FALSE,30,organic-sustainable,0
112,FALSE,2,organic,0
112,FALSE,4,organic-sustainable,0
112,FALSE,12,sustainable,0
112,FALSE,14,organic,0
112,FALSE,23,organic-sustainable,0
112,FALSE,27,organic,0
112,FALSE,30,organic-sustainable,0
169,TRUE,2,organic,0
169,TRUE,4,organic-sustainable,0
169,TRUE,8,organic,0
169,TRUE,12,sustainable,0
169,TRUE,16,organic,0
169,TRUE,17,organic-sustainable,0
169,TRUE,18,sustainable,0
169,TRUE,19,organic,0
169,TRUE,20,organic-sustainable,0
169,TRUE,23,organic-sustainable,0
169,TRUE,27,organic,0
169,TRUE,30,organic-sustainable,0
331,TRUE,6,standard,1
331,TRUE,11,standard,0
331,TRUE,15,standard,0
331,TRUE,18,sustainable,0
331,TRUE,22,standard,1
331,TRUE,27,organic,0
113,TRUE,2,organic,1
113,TRUE,4,sustainable,1
113,TRUE,9,sustainable,1
113,TRUE,11,standard,1
113,TRUE,12,sustainable,1
113,TRUE,23,organic-sustainable,0
113,TRUE,24,sustainable,1
113,TRUE,27,organic,1
242,FALSE,21,standard,0
391,FALSE,4,sustainable,0
391,FALSE,5,standard,0
391,FALSE,7,organic-sustainable,0
391,FALSE,8,organic,0
391,FALSE,16,organic,1
391,FALSE,17,organic-sustainable,0
391,FALSE,18,sustainable,0
391,FALSE,19,organic,0
391,FALSE,20,organic-sustainable,0
391,FALSE,21,standard,0
391,FALSE,23,organic-sustainable,0
391,FALSE,24,sustainable,0
391,FALSE,25,standard,0
391,FALSE,26,standard,0
391,FALSE,27,organic,0
391,FALSE,28,standard,0
391,FALSE,30,organic-sustainable,0
391,FALSE,31,standard,0
377,FALSE,1,standard,0
377,FALSE,2,organic,0
377,FALSE,6,standard,0
377,FALSE,7,organic-sustainable,0
377,FALSE,8,organic,0
377,FALSE,12,sustainable,0
377,FALSE,14,organic,0
377,FALSE,15,standard,0
377,FALSE,16,organic,0
377,FALSE,26,standard,0
33,FALSE,4,organic-sustainable,0
33,FALSE,4,sustainable,0
33,FALSE,5,standard,0
33,FALSE,7,organic-sustainable,0
33,FALSE,9,sustainable,0
33,FALSE,12,sustainable,1
33,FALSE,20,organic-sustainable,1
33,FALSE,23,organic-sustainable,0
33,FALSE,25,standard,0
392,FALSE,4,organic-sustainable,1
392,FALSE,5,standard,1
392,FALSE,7,organic-sustainable,0
392,FALSE,10,standard,1
392,FALSE,12,sustainable,1
392,FALSE,13,organic-sustainable,0
392,FALSE,14,organic,0
392,FALSE,20,organic-sustainable,1
392,FALSE,21,standard,1
392,FALSE,23,organic-sustainable,1
392,FALSE,24,sustainable,1
392,FALSE,25,standard,1
392,FALSE,26,standard,1
392,FALSE,27,organic,1
392,FALSE,28,standard,1
392,FALSE,30,organic-sustainable,1
392,FALSE,31,standard,1
332,FALSE,1,standard,0
332,FALSE,2,organic,0
332,FALSE,6,standard,0
332,FALSE,7,organic-sustainable,0
332,FALSE,12,sustainable,0
332,FALSE,20,organic-sustainable,0
332,FALSE,26,standard,0
393,FALSE,5,standard,1
393,FALSE,7,organic-sustainable,0
393,FALSE,8,organic,0
393,FALSE,9,sustainable,0
393,FALSE,12,sustainable,0
393,FALSE,13,organic-sustainable,0
393,FALSE,14,organic,1
393,FALSE,17,organic-sustainable,0
393,FALSE,18,sustainable,0
393,FALSE,19,organic,1
393,FALSE,20,organic-sustainable,0
393,FALSE,21,standard,0
393,FALSE,23,organic-sustainable,0
393,FALSE,24,sustainable,0
393,FALSE,25,standard,1
393,FALSE,26,standard,0
393,FALSE,27,organic,0
393,FALSE,30,organic-sustainable,0
439,FALSE,12,sustainable,1
439,FALSE,13,organic-sustainable,1
439,FALSE,15,standard,1
439,FALSE,16,organic,1
439,FALSE,20,organic-sustainable,0
439,FALSE,23,organic-sustainable,0
439,FALSE,27,organic,1
439,FALSE,29,standard,0
412,FALSE,30,organic-sustainable,1
413,FALSE,5,standard,1
413,FALSE,8,organic,0
413,FALSE,9,sustainable,0
413,FALSE,10,standard,1
413,FALSE,11,standard,0
413,FALSE,12,sustainable,0
413,FALSE,13,organic-sustainable,1
413,FALSE,16,organic,1
413,FALSE,19,organic,0
413,FALSE,27,organic,1
413,FALSE,30,organic-sustainable,0
247,FALSE,20,organic-sustainable,0
247,FALSE,21,standard,0
34,FALSE,9,sustainable,0
34,FALSE,10,standard,0
34,FALSE,14,organic,0
34,FALSE,20,organic-sustainable,0
34,FALSE,21,standard,0
34,FALSE,22,standard,1
34,FALSE,24,sustainable,0
239,TRUE,9,sustainable,0
239,TRUE,10,standard,0
239,TRUE,13,organic-sustainable,0
239,TRUE,17,organic-sustainable,0
239,TRUE,24,sustainable,1
239,TRUE,25,standard,0
239,TRUE,27,organic,0
333,TRUE,1,standard,0
333,TRUE,2,organic,0
333,TRUE,6,standard,0
333,TRUE,7,organic-sustainable,0
333,TRUE,10,standard,1
333,TRUE,11,standard,0
333,TRUE,12,sustainable,0
333,TRUE,15,standard,0
333,TRUE,16,organic,0
333,TRUE,18,sustainable,0
333,TRUE,20,organic-sustainable,0
333,TRUE,24,sustainable,0
333,TRUE,26,standard,0
333,TRUE,27,organic,0
333,TRUE,28,standard,0
333,TRUE,29,standard,0
440,FALSE,4,organic-sustainable,1
440,FALSE,5,standard,0
440,FALSE,8,organic,0
440,FALSE,9,sustainable,1
440,FALSE,10,standard,0
440,FALSE,13,organic-sustainable,1
440,FALSE,15,standard,0
440,FALSE,18,sustainable,0
440,FALSE,19,organic,0
440,FALSE,20,organic-sustainable,0
440,FALSE,21,standard,0
440,FALSE,24,sustainable,0
440,FALSE,25,standard,0
440,FALSE,26,standard,0
440,FALSE,27,organic,0
440,FALSE,28,standard,1
440,FALSE,30,organic-sustainable,0
263,TRUE,6,standard,0
263,TRUE,8,organic,0
263,TRUE,10,standard,0
263,TRUE,12,sustainable,1
263,TRUE,13,organic-sustainable,0
263,TRUE,14,organic,0
263,TRUE,15,standard,0
263,TRUE,18,sustainable,1
263,TRUE,19,organic,1
263,TRUE,21,standard,1
263,TRUE,22,standard,0
263,TRUE,24,sustainable,0
263,TRUE,31,standard,0
334,FALSE,1,standard,0
334,FALSE,2,organic,0
334,FALSE,3,sustainable,0
334,FALSE,5,standard,0
334,FALSE,6,standard,0
334,FALSE,7,organic-sustainable,1
334,FALSE,8,organic,1
334,FALSE,9,sustainable,1
334,FALSE,10,standard,0
334,FALSE,11,standard,0
334,FALSE,12,sustainable,0
334,FALSE,13,organic-sustainable,0
334,FALSE,15,standard,0
334,FALSE,16,organic,0
334,FALSE,17,organic-sustainable,0
334,FALSE,18,sustainable,0
334,FALSE,20,organic-sustainable,1
334,FALSE,30,organic-sustainable,0
114,FALSE,1,standard,1
114,FALSE,2,organic,1
114,FALSE,3,sustainable,1
114,FALSE,4,organic-sustainable,1
114,FALSE,5,standard,1
114,FALSE,6,standard,1
114,FALSE,8,organic,0
114,FALSE,9,sustainable,0
114,FALSE,10,standard,1
114,FALSE,11,standard,1
114,FALSE,12,sustainable,0
114,FALSE,22,standard,1
114,FALSE,23,organic-sustainable,1
114,FALSE,26,standard,1
114,FALSE,27,organic,0
114,FALSE,28,standard,1
114,FALSE,29,standard,1
114,FALSE,30,organic-sustainable,1
246,FALSE,4,organic-sustainable,0
232,TRUE,4,organic-sustainable,0
232,TRUE,5,standard,0
232,TRUE,9,sustainable,1
232,TRUE,12,sustainable,1
232,TRUE,14,organic,0
232,TRUE,16,organic,0
232,TRUE,18,sustainable,1
232,TRUE,20,organic-sustainable,1
232,TRUE,21,standard,0
335,TRUE,2,organic,1
335,TRUE,6,standard,0
335,TRUE,7,organic-sustainable,0
335,TRUE,11,standard,0
335,TRUE,15,standard,0
335,TRUE,27,organic,1
335,TRUE,29,standard,1
171,TRUE,2,organic,0
171,TRUE,4,organic-sustainable,0
171,TRUE,5,standard,0
171,TRUE,7,organic-sustainable,0
171,TRUE,12,sustainable,0
171,TRUE,14,organic,0
171,TRUE,20,organic-sustainable,0
171,TRUE,30,organic-sustainable,0
115,TRUE,2,organic,0
115,TRUE,7,organic-sustainable,0
115,TRUE,12,sustainable,0
115,TRUE,14,organic,0
115,TRUE,17,organic-sustainable,0
115,TRUE,25,standard,0
115,TRUE,26,standard,0
441,TRUE,4,organic-sustainable,0
441,TRUE,8,organic,0
441,TRUE,13,organic-sustainable,0
441,TRUE,20,organic-sustainable,0
441,TRUE,27,organic,0
116,FALSE,1,standard,1
116,FALSE,2,organic,1
116,FALSE,7,organic-sustainable,1
116,FALSE,12,sustainable,1
116,FALSE,16,organic,0
116,FALSE,23,organic-sustainable,0
116,FALSE,26,standard,0
116,FALSE,27,organic,1
233,TRUE,7,organic-sustainable,1
233,TRUE,9,sustainable,1
233,TRUE,12,sustainable,1
233,TRUE,16,organic,1
233,TRUE,20,organic-sustainable,1
233,TRUE,21,standard,1
233,TRUE,23,organic-sustainable,1
117,TRUE,2,organic,0
117,TRUE,4,organic-sustainable,0
117,TRUE,7,organic-sustainable,0
117,TRUE,14,organic,0
117,TRUE,23,organic-sustainable,0
117,TRUE,27,organic,0
117,TRUE,30,organic-sustainable,0
264,TRUE,4,organic-sustainable,1
264,TRUE,9,sustainable,1
264,TRUE,10,standard,0
264,TRUE,11,standard,1
264,TRUE,12,sustainable,0
264,TRUE,14,organic,0
264,TRUE,15,standard,0
264,TRUE,16,organic,1
264,TRUE,18,sustainable,1
264,TRUE,19,organic,0
264,TRUE,20,organic-sustainable,0
264,TRUE,27,organic,1
264,TRUE,29,standard,1
118,TRUE,4,sustainable,0
118,TRUE,12,sustainable,0
118,TRUE,23,organic-sustainable,0
234,FALSE,16,organic,0
234,FALSE,17,organic-sustainable,0
234,FALSE,18,sustainable,0
190,FALSE,19,organic,0
190,FALSE,25,standard,1
190,FALSE,28,standard,0
170,FALSE,4,sustainable,0
170,FALSE,7,organic-sustainable,0
170,FALSE,8,organic,0
170,FALSE,12,sustainable,0
170,FALSE,20,organic-sustainable,0
221,TRUE,1,standard,1
221,TRUE,4,organic-sustainable,1
221,TRUE,5,standard,1
221,TRUE,9,sustainable,0
221,TRUE,12,sustainable,1
221,TRUE,15,standard,1
221,TRUE,16,organic,1
221,TRUE,18,sustainable,0
221,TRUE,20,organic-sustainable,0
221,TRUE,21,standard,1
221,TRUE,23,organic-sustainable,1
394,FALSE,4,sustainable,0
394,FALSE,5,standard,0
394,FALSE,7,organic-sustainable,0
394,FALSE,8,organic,0
394,FALSE,9,sustainable,1
394,FALSE,16,organic,1
394,FALSE,17,organic-sustainable,1
394,FALSE,18,sustainable,0
394,FALSE,19,organic,0
394,FALSE,20,organic-sustainable,1
394,FALSE,21,standard,0
394,FALSE,23,organic-sustainable,0
394,FALSE,24,sustainable,1
394,FALSE,25,standard,0
394,FALSE,27,organic,0
394,FALSE,30,organic-sustainable,0
414,FALSE,4,organic-sustainable,1
414,FALSE,7,organic-sustainable,1
414,FALSE,10,standard,1
414,FALSE,11,standard,1
414,FALSE,12,sustainable,1
414,FALSE,16,organic,1
414,FALSE,19,organic,0
414,FALSE,24,sustainable,1
414,FALSE,27,organic,1
222,TRUE,12,sustainable,0
222,TRUE,13,organic-sustainable,0
222,TRUE,18,sustainable,1
265,FALSE,1,standard,0
265,FALSE,2,organic,0
265,FALSE,4,organic-sustainable,0
265,FALSE,4,sustainable,0
265,FALSE,7,organic-sustainable,0
265,FALSE,9,sustainable,0
265,FALSE,10,standard,0
265,FALSE,11,standard,0
265,FALSE,12,sustainable,0
265,FALSE,14,organic,0
265,FALSE,15,standard,0
265,FALSE,16,organic,0
265,FALSE,17,organic-sustainable,1
265,FALSE,18,sustainable,0
265,FALSE,19,organic,0
265,FALSE,22,standard,0
265,FALSE,23,organic-sustainable,0
265,FALSE,24,sustainable,0
265,FALSE,27,organic,0
265,FALSE,29,standard,0
265,FALSE,30,organic-sustainable,0
336,TRUE,1,standard,0
336,TRUE,6,standard,0
336,TRUE,7,organic-sustainable,0
336,TRUE,11,standard,1
336,TRUE,12,sustainable,0
336,TRUE,15,standard,0
336,TRUE,20,organic-sustainable,0
336,TRUE,26,standard,0
336,TRUE,29,standard,0
119,TRUE,1,standard,1
119,TRUE,2,organic,0
119,TRUE,4,organic-sustainable,1
119,TRUE,7,organic-sustainable,0
119,TRUE,14,organic,0
119,TRUE,14,standard,0
119,TRUE,30,organic-sustainable,0
337,FALSE,7,organic-sustainable,1
337,FALSE,10,standard,0
337,FALSE,11,standard,0
337,FALSE,12,sustainable,1
337,FALSE,15,standard,0
337,FALSE,16,organic,1
337,FALSE,18,sustainable,0
337,FALSE,20,organic-sustainable,0
337,FALSE,26,standard,0
337,FALSE,27,organic,0
235,TRUE,4,sustainable,0
235,TRUE,5,standard,1
235,TRUE,7,organic-sustainable,0
235,TRUE,9,sustainable,0
235,TRUE,12,sustainable,1
235,TRUE,16,organic,1
235,TRUE,18,sustainable,1
235,TRUE,20,organic-sustainable,0
235,TRUE,21,standard,0
235,TRUE,23,organic-sustainable,1
395,TRUE,7,organic-sustainable,1
395,TRUE,8,organic,1
395,TRUE,10,standard,1
395,TRUE,13,organic-sustainable,0
395,TRUE,21,standard,1
395,TRUE,23,organic-sustainable,0
395,TRUE,24,sustainable,1
395,TRUE,25,standard,1
395,TRUE,26,standard,1
395,TRUE,27,organic,1
236,TRUE,4,sustainable,1
236,TRUE,5,standard,1
236,TRUE,9,sustainable,1
236,TRUE,12,sustainable,1
236,TRUE,14,organic,1
236,TRUE,15,standard,0
236,TRUE,16,organic,1
236,TRUE,17,organic-sustainable,1
236,TRUE,18,sustainable,1
236,TRUE,19,organic,1
236,TRUE,20,organic-sustainable,1
236,TRUE,22,standard,0
236,TRUE,23,organic-sustainable,1
236,TRUE,24,sustainable,1
236,TRUE,25,standard,1
120,FALSE,3,sustainable,1
120,FALSE,4,organic-sustainable,1
120,FALSE,5,standard,0
120,FALSE,6,standard,0
120,FALSE,8,organic,1
120,FALSE,9,sustainable,0
120,FALSE,10,standard,0
120,FALSE,11,standard,0
120,FALSE,12,sustainable,0
120,FALSE,13,organic-sustainable,0
120,FALSE,14,standard,1
120,FALSE,22,standard,0
120,FALSE,23,organic-sustainable,0
120,FALSE,24,sustainable,0
120,FALSE,25,standard,0
120,FALSE,26,standard,0
120,FALSE,27,organic,0
120,FALSE,28,standard,0
120,FALSE,29,standard,0
120,FALSE,30,organic-sustainable,0
120,FALSE,31,standard,0
338,TRUE,6,standard,0
338,TRUE,11,standard,0
338,TRUE,12,sustainable,0
338,TRUE,15,standard,0
338,TRUE,16,organic,0
338,TRUE,27,organic,0
415,FALSE,4,sustainable,0
415,FALSE,5,standard,0
415,FALSE,7,organic-sustainable,0
415,FALSE,9,sustainable,0
415,FALSE,10,standard,0
415,FALSE,11,standard,0
415,FALSE,12,sustainable,0
415,FALSE,13,organic-sustainable,0
415,FALSE,16,organic,1
415,FALSE,19,organic,1
415,FALSE,22,standard,0
415,FALSE,24,sustainable,1
415,FALSE,25,standard,0
415,FALSE,27,organic,1
415,FALSE,30,organic-sustainable,0
339,TRUE,1,standard,0
339,TRUE,6,standard,0
339,TRUE,7,organic-sustainable,1
339,TRUE,13,organic-sustainable,1
339,TRUE,15,standard,1
339,TRUE,16,organic,1
339,TRUE,18,sustainable,1
339,TRUE,24,sustainable,0
339,TRUE,27,organic,1
339,TRUE,30,organic-sustainable,0
237,TRUE,1,standard,0
237,TRUE,4,organic-sustainable,0
237,TRUE,5,standard,0
237,TRUE,9,sustainable,0
237,TRUE,12,sustainable,0
237,TRUE,14,organic,0
237,TRUE,15,standard,0
237,TRUE,16,organic,0
237,TRUE,20,organic-sustainable,1
237,TRUE,21,standard,0
237,TRUE,23,organic-sustainable,0
121,TRUE,2,organic,0
121,TRUE,4,organic-sustainable,0
121,TRUE,7,organic-sustainable,0
121,TRUE,10,standard,0
121,TRUE,11,standard,0
121,TRUE,12,sustainable,0
121,TRUE,14,organic,0
121,TRUE,23,organic-sustainable,0
121,TRUE,25,standard,0
121,TRUE,27,organic,0
121,TRUE,30,organic-sustainable,0
8,FALSE,8,organic,0
8,FALSE,16,organic,1
8,FALSE,21,standard,1
8,FALSE,24,sustainable,1
8,FALSE,27,organic,1
8,FALSE,30,organic-sustainable,1
122,FALSE,1,standard,0
122,FALSE,2,organic,0
122,FALSE,4,sustainable,1
122,FALSE,5,standard,1
122,FALSE,6,standard,0
122,FALSE,7,organic-sustainable,0
122,FALSE,8,organic,0
122,FALSE,9,sustainable,0
122,FALSE,10,standard,1
122,FALSE,11,standard,0
122,FALSE,12,sustainable,0
122,FALSE,13,organic-sustainable,1
122,FALSE,22,standard,0
122,FALSE,24,sustainable,1
122,FALSE,26,standard,0
122,FALSE,27,organic,1
122,FALSE,28,standard,0
122,FALSE,29,standard,1
122,FALSE,30,organic-sustainable,1
122,FALSE,31,standard,0
248,FALSE,1,standard,1
248,FALSE,8,organic,0
248,FALSE,9,sustainable,0
248,FALSE,10,standard,0
248,FALSE,13,organic-sustainable,0
248,FALSE,15,standard,1
248,FALSE,16,organic,0
248,FALSE,17,organic-sustainable,0
248,FALSE,18,sustainable,0
248,FALSE,19,organic,1
248,FALSE,20,organic-sustainable,1
223,TRUE,3,sustainable,0
223,TRUE,4,organic-sustainable,0
223,TRUE,5,standard,0
223,TRUE,7,organic-sustainable,0
223,TRUE,9,sustainable,0
223,TRUE,10,standard,0
223,TRUE,12,sustainable,0
223,TRUE,13,organic-sustainable,0
223,TRUE,16,organic,0
223,TRUE,17,organic-sustainable,0
223,TRUE,18,sustainable,1
223,TRUE,19,organic,0
223,TRUE,20,organic-sustainable,0
223,TRUE,21,standard,0
223,TRUE,23,organic-sustainable,0
238,TRUE,1,standard,1
238,TRUE,4,organic-sustainable,1
238,TRUE,6,standard,0
238,TRUE,7,organic-sustainable,1
238,TRUE,9,sustainable,1
238,TRUE,11,standard,1
238,TRUE,12,sustainable,0
238,TRUE,16,organic,1
238,TRUE,17,organic-sustainable,1
9,FALSE,1,standard,1
9,FALSE,3,sustainable,1
9,FALSE,4,organic-sustainable,1
9,FALSE,9,sustainable,1
9,FALSE,11,standard,1
9,FALSE,12,sustainable,1
9,FALSE,16,organic,1
9,FALSE,17,organic-sustainable,1
9,FALSE,20,organic-sustainable,0
9,FALSE,23,organic-sustainable,0
9,FALSE,24,sustainable,1
9,FALSE,25,standard,1
9,FALSE,31,standard,1
442,FALSE,4,organic-sustainable,0
442,FALSE,5,standard,1
442,FALSE,6,standard,1
442,FALSE,7,organic-sustainable,1
442,FALSE,8,organic,0
442,FALSE,10,standard,0
442,FALSE,12,sustainable,1
442,FALSE,13,organic-sustainable,0
442,FALSE,15,standard,0
442,FALSE,16,organic,1
442,FALSE,17,organic-sustainable,1
442,FALSE,18,sustainable,1
442,FALSE,20,organic-sustainable,1
442,FALSE,21,standard,0
442,FALSE,22,standard,0
442,FALSE,23,organic-sustainable,0
442,FALSE,24,sustainable,1
442,FALSE,26,standard,1
442,FALSE,27,organic,1
442,FALSE,28,standard,0
442,FALSE,29,standard,0
442,FALSE,30,organic-sustainable,1
340,TRUE,2,organic,0
340,TRUE,8,organic,0
340,TRUE,11,standard,0
340,TRUE,18,sustainable,1
340,TRUE,24,sustainable,1
224,TRUE,1,standard,0
224,TRUE,4,organic-sustainable,0
224,TRUE,5,standard,0
224,TRUE,6,standard,1
224,TRUE,7,organic-sustainable,0
224,TRUE,9,sustainable,1
224,TRUE,11,standard,1
224,TRUE,12,sustainable,1
224,TRUE,16,organic,0
224,TRUE,18,sustainable,0
224,TRUE,19,organic,0
224,TRUE,22,standard,1
224,TRUE,23,organic-sustainable,0
341,TRUE,1,standard,0
341,TRUE,6,standard,0
341,TRUE,7,organic-sustainable,0
341,TRUE,11,standard,1
341,TRUE,12,sustainable,0
341,TRUE,26,standard,0
341,TRUE,27,organic,0
341,TRUE,29,standard,1
225,TRUE,4,organic-sustainable,1
225,TRUE,5,standard,1
225,TRUE,7,organic-sustainable,1
225,TRUE,9,sustainable,1
225,TRUE,12,sustainable,1
225,TRUE,16,organic,1
225,TRUE,18,sustainable,1
225,TRUE,20,organic-sustainable,1
225,TRUE,21,standard,1
225,TRUE,25,standard,1
172,TRUE,2,organic,0
172,TRUE,4,organic-sustainable,0
172,TRUE,4,sustainable,0
172,TRUE,5,standard,1
172,TRUE,6,standard,0
172,TRUE,7,organic-sustainable,0
172,TRUE,8,organic,0
172,TRUE,10,standard,0
172,TRUE,12,sustainable,0
172,TRUE,13,organic-sustainable,0
172,TRUE,17,organic-sustainable,0
172,TRUE,18,sustainable,0
172,TRUE,19,organic,0
172,TRUE,20,organic-sustainable,0
172,TRUE,23,organic-sustainable,0
172,TRUE,24,sustainable,0
172,TRUE,26,standard,0
172,TRUE,27,organic,0
172,TRUE,30,organic-sustainable,0
172,TRUE,31,standard,1
226,FALSE,4,organic-sustainable,1
226,FALSE,7,organic-sustainable,1
226,FALSE,9,sustainable,1
226,FALSE,16,organic,1
226,FALSE,21,standard,1
227,FALSE,1,standard,0
227,FALSE,2,organic,0
227,FALSE,3,sustainable,0
227,FALSE,4,sustainable,1
227,FALSE,5,standard,1
227,FALSE,6,standard,0
227,FALSE,7,organic-sustainable,1
227,FALSE,8,organic,0
227,FALSE,9,sustainable,0
227,FALSE,10,standard,0
227,FALSE,13,organic-sustainable,0
227,FALSE,14,standard,1
227,FALSE,15,standard,0
227,FALSE,16,organic,0
227,FALSE,17,organic-sustainable,1
227,FALSE,18,sustainable,0
227,FALSE,19,organic,0
227,FALSE,20,organic-sustainable,0
227,FALSE,21,standard,0
227,FALSE,22,standard,0
227,FALSE,23,organic-sustainable,0
227,FALSE,24,sustainable,0
227,FALSE,25,standard,0
123,TRUE,4,organic-sustainable,0
123,TRUE,4,sustainable,0
123,TRUE,7,organic-sustainable,1
123,TRUE,12,sustainable,1
123,TRUE,17,organic-sustainable,0
123,TRUE,23,organic-sustainable,1
123,TRUE,27,organic,1
123,TRUE,30,organic-sustainable,1
416,TRUE,12,sustainable,1
416,TRUE,13,organic-sustainable,1
416,TRUE,16,organic,1
416,TRUE,19,organic,0
416,TRUE,24,sustainable,1
416,TRUE,27,organic,1
124,TRUE,2,organic,0
124,TRUE,7,organic-sustainable,0
124,TRUE,11,standard,0
124,TRUE,12,sustainable,0
124,TRUE,23,organic-sustainable,0
124,TRUE,27,organic,0
124,TRUE,30,organic-sustainable,0
125,FALSE,1,standard,0
125,FALSE,2,organic,0
125,FALSE,4,organic-sustainable,1
125,FALSE,7,organic-sustainable,1
125,FALSE,10,standard,0
125,FALSE,14,organic,1
125,FALSE,22,standard,1
125,FALSE,23,organic-sustainable,0
125,FALSE,27,organic,0
125,FALSE,30,organic-sustainable,1
127,TRUE,2,organic,1
127,TRUE,7,organic-sustainable,1
127,TRUE,10,standard,0
127,TRUE,11,standard,0
127,TRUE,12,sustainable,0
127,TRUE,13,organic-sustainable,1
127,TRUE,14,organic,0
127,TRUE,23,organic-sustainable,1
127,TRUE,26,standard,1
127,TRUE,27,organic,0
127,TRUE,29,standard,0
127,TRUE,30,organic-sustainable,0
126,TRUE,2,organic,0
126,TRUE,4,organic-sustainable,0
126,TRUE,7,organic-sustainable,0
126,TRUE,10,standard,0
126,TRUE,11,standard,0
126,TRUE,12,sustainable,0
126,TRUE,13,organic-sustainable,0
126,TRUE,14,organic,0
126,TRUE,23,organic-sustainable,0
126,TRUE,26,standard,0
126,TRUE,27,organic,0
342,TRUE,1,standard,0
342,TRUE,2,organic,0
342,TRUE,6,standard,0
342,TRUE,7,organic-sustainable,0
342,TRUE,8,organic,0
342,TRUE,11,standard,0
342,TRUE,18,sustainable,0
342,TRUE,24,sustainable,0
343,FALSE,2,organic,0
343,FALSE,3,sustainable,0
343,FALSE,4,organic-sustainable,0
343,FALSE,6,standard,0
343,FALSE,7,organic-sustainable,0
343,FALSE,8,organic,0
343,FALSE,9,sustainable,0
343,FALSE,10,standard,0
343,FALSE,11,standard,0
343,FALSE,12,sustainable,0
343,FALSE,13,organic-sustainable,0
343,FALSE,14,standard,0
343,FALSE,15,standard,0
343,FALSE,16,organic,0
343,FALSE,17,organic-sustainable,0
343,FALSE,18,sustainable,0
343,FALSE,20,organic-sustainable,1
343,FALSE,22,standard,1
343,FALSE,23,organic-sustainable,0
343,FALSE,24,sustainable,0
343,FALSE,30,organic-sustainable,1
343,FALSE,31,standard,0
344,FALSE,1,standard,1
344,FALSE,2,organic,0
344,FALSE,4,sustainable,0
344,FALSE,12,sustainable,0
344,FALSE,16,organic,0
344,FALSE,17,organic-sustainable,0
344,FALSE,18,sustainable,0
10,TRUE,4,sustainable,0
10,TRUE,9,sustainable,1
10,TRUE,17,organic-sustainable,1
173,TRUE,7,organic-sustainable,1
173,TRUE,9,sustainable,0
173,TRUE,12,sustainable,0
173,TRUE,14,organic,0
173,TRUE,18,sustainable,1
173,TRUE,20,organic-sustainable,1
173,TRUE,21,standard,0
173,TRUE,24,sustainable,0
173,TRUE,27,organic,1
396,FALSE,4,sustainable,0
396,FALSE,8,organic,0
396,FALSE,14,standard,1
396,FALSE,15,standard,0
396,FALSE,17,organic-sustainable,1
396,FALSE,18,sustainable,0
396,FALSE,20,organic-sustainable,0
396,FALSE,21,standard,1
396,FALSE,23,organic-sustainable,1
396,FALSE,24,sustainable,0
396,FALSE,25,standard,0
396,FALSE,26,standard,1
396,FALSE,27,organic,0
396,FALSE,28,standard,1
396,FALSE,30,organic-sustainable,0
128,FALSE,1,standard,0
128,FALSE,2,organic,0
128,FALSE,7,organic-sustainable,0
128,FALSE,12,sustainable,0
128,FALSE,14,organic,0
128,FALSE,30,organic-sustainable,0
174,TRUE,2,organic,0
174,TRUE,4,organic-sustainable,0
174,TRUE,7,organic-sustainable,0
174,TRUE,10,standard,0
174,TRUE,12,sustainable,0
174,TRUE,14,organic,0
